query,expected,adaptive_lexical_pred,adaptive_lexical_score,adaptive_lexical_correct,adaptive_lexical_specificity,adaptive_lexical_overlap,adaptive_semantic_pred,adaptive_semantic_score,adaptive_semantic_correct,adaptive_semantic_specificity,adaptive_semantic_overlap
"Sữa tắm gội toàn thân cho bé Johnson's Baby Top-To-Toe 500ml, dịu nhẹ như nước",Sữa tắm em bé,Johnson's Baby,0.785982608795166,False,2.5649493574615367,3,Johnson's Baby,0.7859817147254944,False,2.5649493574615367,3
"Sơn móng tay OPI màu Big Apple Red, sơn đỏ tươi, bền màu, bóng đẹp",Sơn móng tay,Sơn móng tay,0.6432651877403259,True,2.70805020110221,3,Sơn móng tay,0.6432651877403259,True,2.70805020110221,3
"Bộ nồi inox 5 đáy Fivestar Royale 4 chiếc, nắp kính, dùng cho mọi loại bếp",Bộ nồi,Bộ nồi inox,0.3338027894496918,False,2.70805020110221,3,Bộ nồi inox,0.3338027894496918,False,2.70805020110221,3
"Khăn giấy ướt Bobby không mùi gói 100 tờ, an toàn cho da bé, khăn ướt em bé",Khăn ướt,Khăn giấy,0.09566978365182877,False,1.8718021769015913,2,Khăn giấy,0.09566978365182877,False,1.8718021769015913,2
"Xịt khoáng cấp ẩm Avène Thermal Spring Water 300ml, làm dịu da, xịt khoáng cho da nhạy cảm",Xịt khoáng,Xịt khoáng,0.4147849380970001,True,1.540445040947149,2,Xịt khoáng,0.4147849380970001,True,1.540445040947149,2
"Hộp 110 viên rửa bát Finish Quantum Max, viên rửa chén, làm sạch, làm bóng, bảo vệ máy",Viên rửa bát,Viên rửa chén,0.3463709354400635,False,2.5649493574615367,3,Viên rửa chén,0.34637245535850525,False,2.5649493574615367,3
Túi kẹo mút Chupa Chups hương trái cây tổng hợp 100 que,Kẹo mút,Chupa Chups,0.8376691937446594,False,2.70805020110221,2,Chupa Chups,0.8376715183258057,False,2.70805020110221,2
"Giày đá banh Nike Phantom Luna II Elite FG, giày đá bóng sân cỏ tự nhiên, đinh FG",Giày đá banh,Giày đá banh,0.21715784072875977,True,2.639057329615259,3,Giày đá banh,0.21715784072875977,True,2.639057329615259,3
"Vòng đeo tay thông minh Xiaomi Smart Band 8, theo dõi sức khỏe, đo SpO2, màn hình AMOLED",Vòng đeo sức khỏe,Vòng tay theo dõi sức khỏe,0.17948982119560242,False,2.5649493574615367,6,Vòng tay theo dõi sức khỏe,0.17948786914348602,False,2.5649493574615367,6
"Sim 4G Viettel trọn gói 1 năm UMAX90, không giới hạn dung lượng tốc độ cao",Sim 4G,Sim 4G,0.4197211265563965,True,1.9459101490553135,2,Sim 4G,0.4197211265563965,True,1.9459101490553135,2
"Tông đơ cắt tóc chuyên nghiệp Kemei KM-1990, không dây, pin sạc, lưỡi thép",Tông đơ,Tông đơ,0.6120491027832031,True,1.540445040947149,2,Tông đơ,0.6120491027832031,True,1.540445040947149,2
"Bộ micro karaoke không dây Shure BLX288A/PG58, 2 tay micro, sóng UHF, cho sân khấu, gia đình",Micro không dây,Shure,0.2258138507604599,False,2.70805020110221,1,Shure,0.22581233084201813,False,2.70805020110221,1
"Webcam Logitech C922 Pro Stream, Full HD 1080p 60fps, có mic, cho streamer, học online",Webcam,Webcam,0.16132089495658875,True,1.252762968495368,1,Webcam,0.16132089495658875,True,1.252762968495368,1
"Bảng vẽ điện tử Wacom Intuos S (CTL-4100), khu vực vẽ 6 inch, bút không pin",Bảng vẽ,Bảng vẽ điện tử,0.20719090104103088,False,2.639057329615259,4,Bảng vẽ điện tử,0.20719090104103088,False,2.639057329615259,4
"Bộ đồ chơi lắp ráp LEGO Classic 11017 Creative Monsters, 140 chi tiết, cho bé 4+",LEGO,Đồ chơi LEGO,0.1704462319612503,False,2.70805020110221,3,Đồ chơi LEGO,0.17044705152511597,False,2.70805020110221,3
"Xe đẩy em bé 2 chiều Combi Umbretta 4 bánh xoay tự động, gấp gọn, mái che chống tia UV",Xe đẩy,Xe đẩy,0.10115204006433487,True,1.3217558399823195,2,Xe đẩy,0.10115204006433487,True,1.3217558399823195,2
"Hộp 48 màu nước dạng nén Superior, kèm cọ vẽ, palette, water color set",Màu nước,Water Color,0.5155096650123596,False,2.70805020110221,2,Water Color,0.5155103206634521,False,2.70805020110221,2
"Vở kẻ ngang Campus Todai 120 trang, giấy mịn, chống lóa, B5",Vở,Vở,0.09635282307863235,True,1.3862943611198906,1,Vở,0.09635282307863235,True,1.3862943611198906,1
"Hộp bút vải Smiggle hình kỳ lân, có nhiều ngăn, bóp viết cho bé gái",Hộp bút,Hộp bút,0.23898231983184814,True,1.3217558399823195,2,Hộp bút,0.23898231983184814,True,1.3217558399823195,2
"Kính cường lực full màn hình Kingkong cho iPhone 15 Pro Max, chống nhìn trộm, viền đen",Kính cường lực,Kính cường lực,0.29127490520477295,True,1.8718021769015913,3,Kính cường lực,0.29127490520477295,True,1.8718021769015913,3
"Nước hoa ô tô Ambi Pur Car hương Aqua, kẹp cửa gió điều hòa, khử mùi xe hơi",Nước hoa ô tô,Nước hoa ô tô,0.5149177312850952,True,2.5649493574615367,4,Nước hoa ô tô,0.5149177312850952,True,2.5649493574615367,4
"Thảm lót sàn ô tô 6D KATA cho Mazda CX-5 2023, full xe, da PU cao cấp",Thảm lót sàn,Thảm lót sàn,0.28151458501815796,True,1.540445040947149,3,Thảm lót sàn,0.28151458501815796,True,1.540445040947149,3
"Camera hành trình 2 mắt Vietmap M1, cảnh báo tốc độ, ghi hình Super HD, kết nối WiFi",Camera hành trình,Camera hành trình,0.3352152407169342,True,1.9459101490553135,3,Camera hành trình,0.3352152407169342,True,1.9459101490553135,3
"Lốp xe ô tô Bridgestone Turanza T005A 225/50R18, lốp chống xịt, êm ái",Lốp xe,Lốp xe,0.12666189670562744,True,1.6094379124341003,2,Lốp xe,0.12666189670562744,True,1.6094379124341003,2
"Dầu nhớt động cơ tổng hợp Mobil 1 5W-30 Gold, can 4L, dầu nhớt cho xe xăng",Dầu nhớt,Dầu nhớt,0.08188479393720627,True,2.0149030205422647,2,Dầu nhớt,0.08188479393720627,True,2.0149030205422647,2
"Bình chữa cháy bột mini ABC cho xe hơi, 1kg, có tem kiểm định, pccc",Bình chữa cháy,Bình chữa cháy,0.44455769658088684,True,2.639057329615259,3,Bình chữa cháy,0.44455769658088684,True,2.639057329615259,3
"Máy bơm lốp ô tô tự ngắt 70mai Air Compressor Lite, bơm di động 12V",Bơm lốp,70mai,0.3668096661567688,False,2.639057329615259,1,70mai,0.36681389808654785,False,2.639057329615259,1
Bộ 4 rèm che nắng ô tô nam châm theo form xe Toyota Vios,Rèm che nắng,Rèm che nắng xe hơi,0.2913772761821747,False,2.5649493574615367,4,Rèm che nắng xe hơi,0.29138103127479553,False,2.5649493574615367,4
"Cây lau kính nam châm 2 mặt, lau cửa sổ nhà cao tầng, có dây an toàn",Chổi lau kính,Nước lau kính,0.13220548629760742,False,2.5649493574615367,2,Nước lau kính,0.13220636546611786,False,2.5649493574615367,2
"Bột thông cống, thông tắc bồn cầu cực mạnh Tracatu 100g",Bột thông cống,Bột thông cống,0.6214235424995422,True,1.8718021769015913,3,Bột thông cống,0.6214235424995422,True,1.8718021769015913,3
"Túi hút chân không thực phẩm một mặt nhám PA/PE, cuộn 5m size 25cm",Túi hút chân không,Túi hút chân không,0.5002574920654297,True,2.4849066497880004,4,Túi hút chân không,0.5002574920654297,True,2.4849066497880004,4
"Thuốc nhuộm tóc dạng bọt L'Oréal Paris Excellence Crème màu 6.3 Nâu Vàng, phủ bạc 100%",Thuốc nhuộm tóc,Thuốc nhuộm tóc,0.399244487285614,True,1.9459101490553135,3,Thuốc nhuộm tóc,0.399244487285614,True,1.9459101490553135,3
"Máy sấy tóc ion âm Panasonic EH-NA98-K645, 1800W, công nghệ Nanoe, chăm sóc tóc hư tổn",Máy sấy tóc,Máy sấy tóc ion,0.4777083396911621,False,2.639057329615259,4,Máy sấy tóc ion,0.4777083396911621,False,2.639057329615259,4
"Tẩy tế bào chết toàn thân Dove Crushed Macadamia & Rice Milk, hũ 298g, tẩy da chết body",Tẩy tế bào chết body,Tẩy tế bào chết body,0.7165513634681702,True,2.5649493574615367,5,Tẩy tế bào chết body,0.7165539860725403,True,2.5649493574615367,5
"Kem dưỡng da tay L'Occitane Shea Butter Hand Cream 75ml, cấp ẩm, làm mềm da tay",Kem dưỡng tay,Kem dưỡng ẩm tay,0.48937955498695374,False,2.5649493574615367,4,Kem dưỡng ẩm tay,0.4893774688243866,False,2.5649493574615367,4
Gel rửa tay khô Bath & Body Works PocketBac hương Japanese Cherry Blossom 29ml,Sữa rửa tay khô,Gel rửa tay,0.6185669302940369,False,1.8718021769015913,3,Gel rửa tay,0.6185669302940369,False,1.8718021769015913,3
"Vé máy bay khứ hồi Sài Gòn (SGN) - Phú Quốc (PQC) hãng Vietjet Air, bay cuối tuần",Vé máy bay,Vé máy bay,0.14879053831100464,True,1.540445040947149,3,Vé máy bay,0.14879053831100464,True,1.540445040947149,3
"Gói bảo hiểm du lịch quốc tế Chubb, hạng phổ thông, cho chuyến đi Châu Âu 10 ngày",Bảo hiểm du lịch,Chubb,0.2873876094818115,False,2.639057329615259,1,Chubb,0.2873862385749817,False,2.639057329615259,1
"Thẻ Garena 200k, nạp sò, kim cương Free Fire, quân huy Liên Quân",Thẻ Garena,Thẻ Garena,0.7860139608383179,True,2.639057329615259,2,Thẻ Garena,0.7860139608383179,True,2.639057329615259,2
"Phần mềm diệt virus Bitdefender Total Security, bản quyền 1 năm cho 5 thiết bị (PC/Mac/Mobile)",Phần mềm diệt virus,Phần mềm diệt virus,0.3943086862564087,True,2.639057329615259,4,Phần mềm diệt virus,0.3943086862564087,True,2.639057329615259,4
"Gói gia hạn tài khoản Netflix Premium 4K, 1 tháng, xem trên 4 thiết bị",Tài khoản Netflix,Tài khoản Netflix,0.1462656557559967,True,1.791759469228055,3,Tài khoản Netflix,0.146266371011734,True,1.791759469228055,3
"Bộ phát Wifi 4G di động TP-Link M7350, tốc độ 150Mbps, pin 8 tiếng, hỗ trợ 10 thiết bị",Bộ phát Wifi,Bộ phát Wifi,0.31089580059051514,True,2.0149030205422647,3,Bộ phát Wifi,0.31089580059051514,True,2.0149030205422647,3
"Quạt điều hòa không khí Sunhouse SHD7727, 30L, có điều khiển từ xa, làm mát nhanh",Quạt điều hòa,Quạt điều hòa,0.2100430130958557,True,2.639057329615259,3,Quạt điều hòa,0.2100430130958557,True,2.639057329615259,3
"Nệm nước mát mùa hè Thiên Thanh size L (75x190cm), đệm nước cho người lớn",Đệm nước,Nệm nước,0.3626144826412201,False,2.639057329615259,2,Nệm nước,0.3626144826412201,False,2.639057329615259,2
"Áo phao cứu sinh có phản quang, còi, size người lớn, dùng cho đi biển, đi tàu thuyền",Áo phao,Áo phao,0.5910857915878296,True,1.9459101490553135,2,Áo phao,0.5910857915878296,True,1.9459101490553135,2
"Đèn bắt muỗi thông minh Comet CM068, sử dụng tia UV, không hóa chất",Đèn bắt muỗi,Đèn bắt muỗi,0.5736314654350281,True,2.5649493574615367,3,Đèn bắt muỗi,0.5736314654350281,True,2.5649493574615367,3
Vỉ 4 viên pin tiểu AA sạc lại được Energizer Recharge Power Plus 2000mAh,Pin sạc,Energizer,0.1989537626504898,False,2.70805020110221,1,Energizer,0.19895316660404205,False,2.70805020110221,1
"Kính bơi tráng gương Phoenix PN-504, chống mờ, chống tia UV, có hộp đựng",Kính bơi,Kính bơi,0.23706844449043274,True,1.540445040947149,2,Kính bơi,0.23706844449043274,True,1.540445040947149,2
"Quả bóng đá size 5 Động Lực UHV 2.07, bóng thi đấu tiêu chuẩn V-League",Quả bóng đá,Quả bóng đá,0.13098996877670288,True,2.639057329615259,3,Quả bóng đá,0.13098996877670288,True,2.639057329615259,3
"Ván trượt skateboard Coolstep hình đầu lâu, mặt nhám, bánh xe PU, cho người mới tập",Ván trượt,Ván trượt,0.14857107400894165,True,1.3862943611198906,2,Ván trượt,0.14857107400894165,True,1.3862943611198906,2
"Tệp 100 tờ phim thấm dầu Acnes Oil Remover Film, hút dầu thừa, giữ lớp trang điểm",Phim thấm dầu,Giấy thấm dầu & Phim thấm dầu,0.4925823509693146,False,2.639057329615259,3,Giấy thấm dầu & Phim thấm dầu,0.4925854802131653,False,2.639057329615259,3
Kem đánh răng cho răng ê buốt Sensodyne Repair & Protect 100g,Kem đánh răng,Kem đánh răng,0.36042577028274536,True,1.3862943611198906,3,Kem đánh răng,0.36042577028274536,True,1.3862943611198906,3
"Nước giặt quần áo em bé D-nee Organic hương oải hương, can 3000ml, màu tím",Nước giặt,Nước giặt,0.1284223049879074,True,1.1786549963416462,2,Nước giặt,0.1284223049879074,True,1.1786549963416462,2
"Mì Ý sợi dẹt linguine Barilla No. 13, hộp 500g, mì spaghetti",Mì Ý,Mì Ý,0.21863369643688202,True,2.0149030205422647,2,Mì Ý,0.21863369643688202,True,2.0149030205422647,2
"Cá ngừ ngâm dầu Vissan hộp 185g, cá hộp, thực phẩm ăn liền",Cá hộp,Cá hộp,0.4386013448238373,True,1.8718021769015913,2,Cá hộp,0.43859848380088806,True,1.8718021769015913,2
"Bánh tráng mỏng siêu dẻo Tân Nhiên, cuốn gỏi cuốn, chả giò, 200g",Bánh tráng,Bánh tráng,0.1312718540430069,True,1.0296194171811581,2,Bánh tráng,0.1312718540430069,True,1.0296194171811581,2
"Bột chiên giòn đa dụng Meizan 1kg, bột chiên gà, tôm, cá",Bột chiên giòn,Bột chiên giòn,0.7596745491027832,True,2.639057329615259,3,Bột chiên giòn,0.7596745491027832,True,2.639057329615259,3
"Nước cốt dừa đậm đặc Chaokoh Thái Lan, lon 400ml, làm cà ri, nấu chè",Nước cốt dừa,Nước cốt dừa,0.2744050920009613,True,1.8718021769015913,3,Nước cốt dừa,0.2744050920009613,True,1.8718021769015913,3
"Dầu hào chay Maggi 820g, chiết xuất từ nấm hương, sốt chay",Dầu hào,Dầu hào chay,0.5004334449768066,False,2.70805020110221,3,Dầu hào chay,0.5004334449768066,False,2.70805020110221,3
"Hạt điều rang củi vỏ lụa Bình Phước, túi hút chân không 500g, hạt loại 1",Hạt điều,Hạt điều,0.33066093921661377,True,1.9459101490553135,2,Hạt điều,0.33066093921661377,True,1.9459101490553135,2
"Set nguyên liệu nấu 10-12 chén chè dưỡng nhan, tuyết yến, nhựa đào, long nhãn, táo đỏ",Chè dưỡng nhan,Long nhãn,0.6406170129776001,False,2.4849066497880004,2,Long nhãn,0.6406156420707703,False,2.4849066497880004,2
"Bộ ấm trà sứ Minh Long Jasmine Chim Lạc, 1 bình, 6 chén, 7 đĩa kê",Ấm chén,Bộ ấm trà,0.28372710943222046,False,2.70805020110221,3,Bộ ấm trà,0.28372710943222046,False,2.70805020110221,3
"Tranh đính đá tự làm 5D, kích thước 50x70cm, phong cảnh thác nước, có khung",Tranh đính đá,Tranh đính đá,0.32857003808021545,True,2.5649493574615367,3,Tranh đính đá,0.32857003808021545,True,2.5649493574615367,3
"Ốp lưng iPhone 15 Pro Max trong suốt chống sốc ZAGG Crystal Palace, viền dẻo, lưng cứng",Ốp lưng,Ốp lưng iPhone,0.27569684386253357,False,2.639057329615259,3,Ốp lưng iPhone,0.27569684386253357,False,2.639057329615259,3
"Máy ép chậm Kuvings EVO820, miệng ép rộng, ép nguyên trái, bảo hành 10 năm",Máy ép chậm,Máy ép chậm,0.8070290088653564,True,2.5649493574615367,3,Máy ép chậm,0.8070290088653564,True,2.5649493574615367,3
"Robot hút bụi lau nhà Roborock S8 Pro Ultra, tự động giặt giẻ, sấy khô, hút rác",Robot hút bụi,Robot hút bụi,0.2955496609210968,True,1.9459101490553135,3,Robot hút bụi,0.2955496609210968,True,1.9459101490553135,3
"Nước lau sàn Sunlight Tinh dầu thiên nhiên hương Lily & Ylang, can 3.6kg",Nước lau sàn,Nước lau sàn,0.563133716583252,True,1.8718021769015913,3,Nước lau sàn,0.563133716583252,True,1.8718021769015913,3
"Bàn phím cơ không dây Leopold FC900RBT, switch Cherry MX, keycap PBT, bluetooth 5.1",Bàn phím cơ,Bàn phím cơ,0.2496061772108078,True,1.9459101490553135,3,Bàn phím cơ,0.2496061772108078,True,1.9459101490553135,3
"Giày lười nam da bò thật Vascara MOC 0029, giày mọi, màu nâu",Giày lười,Giày lười,0.45142191648483276,True,1.9459101490553135,2,Giày lười,0.45142191648483276,True,1.9459101490553135,2
"Áo khoác gió nam 2 lớp The North Face, chống nắng, chống nước, có mũ",Áo khoác,Áo khoác,0.07646161317825317,True,1.252762968495368,2,Áo khoác,0.07646161317825317,True,1.252762968495368,2
"Chân váy chữ A ngắn, lưng cao, chất kaki, có lót trong, phong cách Ulzzang",Chân váy,chân váy chữ A,0.9089767336845398,False,2.639057329615259,4,chân váy chữ A,0.9089767336845398,False,2.639057329615259,4
"Quần ống suông cạp cao, chất tuyết mưa, hack dáng, quần tây nữ công sở",Quần ống rộng,Quần suông,0.25806188583374023,False,2.5649493574615367,2,Quần suông,0.2580624222755432,False,2.5649493574615367,2
"Đồng hồ treo tường decor tối giản, kim trôi không gây tiếng ồn, đường kính 30cm",Đồng hồ treo tường,Đồng hồ treo tường,0.6340619921684265,True,2.4849066497880004,4,Đồng hồ treo tường,0.6340619921684265,True,2.4849066497880004,4
"Máy lọc không khí và tạo ẩm Sharp KI-N50V-H, lọc bụi mịn PM2.5, khử mùi, diệt khuẩn",Máy lọc không khí,Máy lọc không khí,0.3281233012676239,True,1.252762968495368,4,Máy lọc không khí,0.3281233012676239,True,1.252762968495368,4
"Nhẫn bạc nữ S925 PNJ hình cỏ 4 lá may mắn, đính đá CZ",Nhẫn,Nhẫn bạc,0.40711310505867004,False,2.772588722239781,2,Nhẫn bạc,0.40711310505867004,False,2.772588722239781,2
"Thắt lưng nam da bò thật, khóa tự động, mặt kim loại, hiệu Owen",Thắt lưng,Thắt lưng,0.14603014290332794,True,1.540445040947149,2,Thắt lưng,0.14603014290332794,True,1.540445040947149,2
"Sổ tay planner Crabit Notebuck, bìa cứng, A5, 200 trang, sổ kế hoạch tuần tháng năm",Sổ tay,Sổ tay,0.1800920069217682,True,1.9459101490553135,2,Sổ tay,0.1800920069217682,True,1.9459101490553135,2
"Hộp 50 bút sáp màu Crayola, màu sắc tươi sáng, an toàn cho bé",Màu sáp,Crayola,0.18299302458763123,False,2.639057329615259,1,Crayons,0.1906505823135376,False,2.639057329615259,0
"Kéo văn phòng KDS-170, lưỡi thép không gỉ, tay cầm nhựa, 17cm",Kéo,Kéo,0.12851765751838684,True,1.0986122886681098,1,Kéo,0.12851765751838684,True,1.0986122886681098,1
"Thẻ game Roblox Gift Card $10, nạp 800 Robux, thẻ US",Thẻ game,Thẻ game,0.6462980508804321,True,1.466337068793427,2,Thẻ game,0.6462980508804321,True,1.466337068793427,2
"Dung dịch vệ sinh phụ nữ Dạ Hương Total Care, chai 120ml, chiết xuất hoa cúc La Mã",Dung dịch vệ sinh,Dung dịch vệ sinh,0.1518767774105072,True,1.8718021769015913,4,Dung dịch vệ sinh,0.1518767774105072,True,1.8718021769015913,4
"Kem trị sẹo lồi, sẹo thâm Mederma Advanced Scar Gel 20g, tuýp gel bôi sẹo",Kem trị sẹo,Kem trị sẹo,0.5196896195411682,True,2.639057329615259,3,Kem trị sẹo,0.5196896195411682,True,2.639057329615259,3
"Xịt chống sâu răng cho bé Midkid hương dâu, bảo vệ men răng, ngừa ố vàng",Xịt chống sâu răng,Xịt chống sâu răng,0.29966872930526733,True,2.4849066497880004,4,Xịt chống sâu răng,0.29966872930526733,True,2.4849066497880004,4
"Siro ăn ngon cho bé Appetito Bimbi, chiết xuất thảo dược, chai 200ml, từ Ý",Siro ăn ngon,Siro ăn ngon,0.32173463702201843,True,2.5649493574615367,3,Siro ăn ngon,0.32173463702201843,True,2.5649493574615367,3
"Tinh dầu tràm gió nguyên chất Bé Thơ 100ml, giữ ấm, phòng cảm lạnh cho bé",Tinh dầu tràm,Tinh dầu tràm,0.2299613505601883,True,1.8718021769015913,3,Tinh dầu tràm,0.2299613505601883,True,1.8718021769015913,3
"Cân sức khỏe điện tử Xiaomi Mi Body Composition Scale 2, phân tích 13 chỉ số cơ thể",Cân sức khỏe,Cân sức khỏe,0.11757777631282806,True,1.9459101490553135,3,Cân sức khỏe,0.11757777631282806,True,1.9459101490553135,3
"Nhiệt kế điện tử hồng ngoại đo trán Omron MC-720, đo không cần tiếp xúc, kết quả sau 1 giây",Nhiệt kế,Nhiệt kế điện tử,0.17408041656017303,False,2.639057329615259,4,Nhiệt kế điện tử,0.17408041656017303,False,2.639057329615259,4
"Máy tăm nước không dây Waterpik Cordless Advanced WP-560, 3 chế độ, chống nước",Máy tăm nước,Máy tăm nước,0.4760173261165619,True,2.5649493574615367,3,Máy tăm nước,0.4760173261165619,True,2.5649493574615367,3
"Túi 100 gói hút ẩm silicagel 5g, hạt chống ẩm cho thực phẩm, máy ảnh, tủ quần áo",Gói hút ẩm,Gói hút ẩm,0.38122186064720154,True,2.639057329615259,3,Gói hút ẩm,0.38121891021728516,True,2.639057329615259,3
"Bạt phủ xe máy cao cấp, vải dù Oxford, chống nắng, chống nước, có khóa",Bạt phủ xe,Bạt phủ xe,0.30149680376052856,True,1.8718021769015913,3,Bạt phủ xe,0.30149680376052856,True,1.8718021769015913,3
"Ổ cắm điện đa năng Comet CES30304, 3 ổ 3 chấu, 3 cổng USB, dài 3m, có công tắc",Ổ cắm,Ổ cắm,0.11490466445684433,True,1.252762968495368,2,Ổ cắm,0.11490466445684433,True,1.252762968495368,2
"Bóng đèn LED bulb Philips MyCare 12W E27, ánh sáng trắng, tiết kiệm điện",Bóng đèn LED,Bóng đèn LED,0.0987287238240242,True,2.639057329615259,3,Bóng đèn LED,0.0987287238240242,True,2.639057329615259,3
"Cầu dao chống rò điện (RCBO) Schneider Easy9 32A, aptomat chống giật",Aptomat,Cầu dao chống giật,0.576265811920166,False,2.70805020110221,4,Cầu dao chống giật,0.5762672424316406,False,2.70805020110221,4
"Tủ nhựa đựng quần áo 5 tầng 6 ngăn, có bánh xe, hiệu Việt Nhật",Tủ nhựa,Tủ nhựa,0.19524738192558289,True,1.9459101490553135,2,Tủ nhựa,0.19524738192558289,True,1.9459101490553135,2
"Thùng đựng gạo thông minh 2 nút xả, 15kg, có bánh xe, hiệu Komon",Thùng đựng gạo,Thùng đựng gạo,0.6941124200820923,True,2.5649493574615367,3,Thùng đựng gạo,0.6941124200820923,True,2.5649493574615367,3
"Bộ 20 móc treo quần áo inox 304, không gỉ, chắc chắn, dùng cho người lớn",Móc quần áo,Móc inox,0.16248784959316254,False,2.639057329615259,2,Móc inox,0.16248707473278046,False,2.639057329615259,2
"Chai xịt thơm miệng Greelux hương bạc hà 15ml, khử mùi hôi miệng tức thì",Xịt thơm miệng,Greelux,0.397850900888443,False,2.5649493574615367,1,Greelux,0.39785248041152954,False,2.5649493574615367,1
"Lược gỡ rối Wet Brush Original Detangler, dùng được cho tóc khô và ướt",Lược gỡ rối,Lược gỡ rối,0.5743547081947327,True,2.639057329615259,3,Lược gỡ rối,0.5743547081947327,True,2.639057329615259,3
"Áo giữ nhiệt sinh nhiệt Uniqlo Heattech Extra Warm cổ tròn, áo thun dài tay",Áo giữ nhiệt,Áo giữ nhiệt,0.7478969693183899,True,2.639057329615259,3,Áo giữ nhiệt,0.7478969693183899,True,2.639057329615259,3
"Combo 3 quần lót nam boxer iBasic, chất thun lạnh, co giãn 4 chiều, thoáng mát",Quần lót,iBasic,0.39872467517852783,False,2.639057329615259,1,iBasic,0.39872080087661743,False,2.639057329615259,1
"Bình sữa Hegen PPSU 240ml, núm ti size M, cổ rộng, chống sặc, bình sữa cho bé",Bình sữa,Bình sữa,0.21899282932281494,True,0.8472978603872037,2,Bình sữa,0.21899282932281494,True,0.8472978603872037,2
"Ghế ăn dặm cho bé gấp gọn Chilux Grow V, điều chỉnh độ cao, ngả lưng, có bánh xe",Ghế ăn dặm,Ghế ăn dặm,0.1644853800535202,True,1.9459101490553135,3,Ghế ăn dặm,0.1644853800535202,True,1.9459101490553135,3
"Bộ 2 ti ngậm Nuk Space Silicone, cho bé 6-18 tháng, chỉnh nha, có hộp đựng",Ty ngậm,Nuk,0.28901568055152893,False,2.639057329615259,1,Nuk,0.28901609778404236,False,2.639057329615259,1
"Địu em bé trợ lực 4 tư thế Pognae No.5 Max, có ghế ngồi, lưới thoáng khí",Địu,Địu em bé,0.486304372549057,False,2.639057329615259,3,Địu em bé,0.486304372549057,False,2.639057329615259,3
 toner simple kind to skin 200ml cho da nhạy cảm k cồn,toner,toner,0.26262515783309937,True,1.6094379124341003,1,toner,0.26262515783309937,True,1.6094379124341003,1
"ip 15 prm 256gb titan tự nhiên, hàng v/na new seal fullbox",iphone,ip15 prm,0.7548853754997253,False,2.70805020110221,1,ip15 prm,0.7548913955688477,False,2.70805020110221,1
"sữa tắm lifebuoy matcha khổ qua 850g, chai st sạch khuẩn thơm mát",sua tam,sữa tắm kháng khuẩn,0.31514060497283936,False,2.639057329615259,3,sữa tắm kháng khuẩn,0.31514042615890503,False,2.639057329615259,3
"thùng mì hảo hảo tôm chua cay (30 gói x 75g), mì tôm quốc dân",mì gói,mì tôm,0.3128723204135895,False,2.639057329615259,2,mì tôm,0.3128741383552551,False,2.639057329615259,2
lap gaming acer nitro 5 2023 rtx 4050 i5 12500h 16gb 512gb 144hz,laptop,acer,0.17295673489570618,False,2.639057329615259,1,acer,0.17295919358730316,False,2.639057329615259,1
"giày nike af1 07 trắng real, sneaker nike air force 1 auth full box bill",giày sneaker,AF1,0.4476916491985321,False,2.70805020110221,1,AF1,0.4476904273033142,False,2.70805020110221,1
"qjean nam rách gối form slim fit, quần bò nam co giãn màu xanh nhạt",quần jean,qjean,0.37985387444496155,False,2.639057329615259,1,qjean,0.37985387444496155,False,2.639057329615259,1
"son kem lì 3ce velvet lip tint màu immanence (đỏ rượu vang), son 3ce auth",son môi,son kem,0.6009835600852966,False,2.70805020110221,2,son kem,0.6009835600852966,False,2.70805020110221,2
"kem chống nắng lrp anthelios uvmune 400 oil control, kcn la roche-posay cho da dầu mụn",kem chống nắng,kem chống nắng,0.3588560223579407,True,2.70805020110221,3,kem chống nắng,0.3588560223579407,True,2.70805020110221,3
"tai nghe true wireless sony wf-1000xm5, tai nghe bluetooth chống ồn, tws",tai nghe,tai nghe,0.26354700326919556,True,1.252762968495368,2,tai nghe,0.26354700326919556,True,1.252762968495368,2
"apple watch se 2 2023 40mm gps viền nhôm, đồng hồ thông minh, aw se2",đồng hồ,apple watch,0.26647356152534485,False,2.5649493574615367,2,apple watch,0.26647356152534485,False,2.5649493574615367,2
"smart tv samsung 4k uhd 55 inch 55au8100, tivi thông minh, crystal uhd",tivi,tivi thông minh,0.5384310483932495,False,2.70805020110221,3,tivi thông minh,0.5384376645088196,False,2.70805020110221,3
"máy giặt electrolux inverter 10kg cửa trước ewf1024m3sb, mg lồng ngang",máy giặt,máy giặt,0.17101643979549408,True,1.252762968495368,2,máy giặt,0.17101643979549408,True,1.252762968495368,2
"tủ lạnh samsung side by side 648l rs62r5001b4/sv, tủ lạnh inverter có làm đá tự động",tủ lạnh,tủ lạnh,0.15568748116493225,True,1.252762968495368,2,tủ lạnh,0.15568748116493225,True,1.252762968495368,2
"nồi cơm điện cao tần cuckoo 1.08l crp-huf1080se, nồi cơm điện tử nội địa hàn",nồi cơm điện,nồi cơm điện,0.248924121260643,True,2.639057329615259,3,nồi cơm điện,0.248924121260643,True,2.639057329615259,3
"máy lọc không khí xiaomi smart air purifier 4, mlkk lọc bụi mịn pm2.5, khử mùi",máy lọc không khí,máy lọc không khí,0.2449837476015091,True,1.8718021769015913,4,máy lọc không khí,0.2449837476015091,True,1.8718021769015913,4
